,time,open,high,low,close,tick_volume,spread,real_volume
2423,2013-08-26 23:00:00,98.498,98.526,98.403,98.434,651,1,0
2424,2013-08-27 00:00:00,98.447,98.53,98.352,98.387,1149,1,0
2425,2013-08-27 01:00:00,98.388,98.411,98.191,98.276,1611,1,0
2426,2013-08-27 02:00:00,98.278,98.343,98.043,98.116,3498,1,0
2427,2013-08-27 03:00:00,98.119,98.26,98.103,98.189,1915,1,0
2428,2013-08-27 04:00:00,98.186,98.35,98.178,98.317,1644,1,0
2429,2013-08-27 05:00:00,98.322,98.388,98.215,98.367,1305,1,0
2430,2013-08-27 06:00:00,98.368,98.386,98.244,98.261,1409,1,0
2431,2013-08-27 07:00:00,98.257,98.257,98.036,98.103,2345,1,0
2432,2013-08-27 08:00:00,98.103,98.227,98.063,98.162,1967,1,0
2433,2013-08-27 09:00:00,98.162,98.178,97.758,97.842,3383,1,0
2434,2013-08-27 10:00:00,97.843,97.996,97.792,97.929,3418,1,0
2435,2013-08-27 11:00:00,97.929,97.968,97.66,97.748,2577,1,0
2436,2013-08-27 12:00:00,97.741,97.841,97.715,97.832,1531,1,0
2437,2013-08-27 13:00:00,97.832,97.842,97.709,97.746,1801,1,0
2438,2013-08-27 14:00:00,97.746,97.746,97.353,97.474,4056,1,0
2439,2013-08-27 15:00:00,97.473,97.473,97.249,97.411,3750,1,0
2440,2013-08-27 16:00:00,97.411,97.512,97.16,97.187,4103,1,0
2441,2013-08-27 17:00:00,97.187,97.357,97.137,97.308,2775,1,0
2442,2013-08-27 18:00:00,97.309,97.32,97.162,97.233,1819,1,0
2443,2013-08-27 19:00:00,97.234,97.235,97.002,97.081,2497,1,0
2444,2013-08-27 20:00:00,97.079,97.138,96.987,97.087,2086,1,0
2445,2013-08-27 21:00:00,97.097,97.165,97.01,97.08,1906,1,0
2446,2013-08-27 22:00:00,97.08,97.128,96.985,97.025,1291,1,0
2447,2013-08-27 23:00:00,97.018,97.049,97.009,97.033,877,1,0
2448,2013-08-28 00:00:00,97.034,97.186,97.025,97.078,1333,1,0
2449,2013-08-28 01:00:00,97.078,97.137,96.817,96.884,1586,1,0
2450,2013-08-28 02:00:00,96.888,97.287,96.877,97.277,3326,1,0
2451,2013-08-28 03:00:00,97.278,97.291,97.132,97.177,1929,1,0
2452,2013-08-28 04:00:00,97.179,97.183,97.032,97.113,1894,1,0
2453,2013-08-28 05:00:00,97.105,97.172,96.921,97.056,2343,1,0
2454,2013-08-28 06:00:00,97.057,97.172,96.992,97.117,1915,1,0
2455,2013-08-28 07:00:00,97.119,97.42,97.069,97.263,2942,1,0
2456,2013-08-28 08:00:00,97.265,97.356,97.227,97.266,2040,1,0
2457,2013-08-28 09:00:00,97.273,97.593,97.269,97.484,3289,1,0
2458,2013-08-28 10:00:00,97.489,97.527,97.422,97.483,2110,1,0
2459,2013-08-28 11:00:00,97.485,97.503,97.349,97.438,1737,1,0
2460,2013-08-28 12:00:00,97.455,97.495,97.284,97.379,1856,1,0
2461,2013-08-28 13:00:00,97.379,97.46,97.335,97.436,1719,1,0
2462,2013-08-28 14:00:00,97.434,97.557,97.399,97.495,2604,1,0
2463,2013-08-28 15:00:00,97.494,97.762,97.446,97.7,3719,1,0
2464,2013-08-28 16:00:00,97.698,97.837,97.593,97.676,3660,1,0
2465,2013-08-28 17:00:00,97.674,97.763,97.63,97.658,2252,1,0
2466,2013-08-28 18:00:00,97.651,97.695,97.565,97.656,1468,1,0
2467,2013-08-28 19:00:00,97.654,97.773,97.65,97.757,1452,1,0
2468,2013-08-28 20:00:00,97.759,97.759,97.682,97.689,1187,1,0
2469,2013-08-28 21:00:00,97.693,97.757,97.693,97.733,998,1,0
2470,2013-08-28 22:00:00,97.733,97.735,97.62,97.635,988,1,0
2471,2013-08-28 23:00:00,97.63,97.723,97.603,97.705,938,1,0
2472,2013-08-29 00:00:00,97.705,97.73,97.655,97.689,839,1,0
2473,2013-08-29 01:00:00,97.693,97.771,97.668,97.742,909,1,0
2474,2013-08-29 02:00:00,97.742,97.906,97.722,97.876,2882,1,0
2475,2013-08-29 03:00:00,97.876,97.907,97.603,97.624,2554,1,0
2476,2013-08-29 04:00:00,97.623,97.671,97.453,97.463,2048,1,0
2477,2013-08-29 05:00:00,97.464,97.586,97.448,97.57,1350,1,0
2478,2013-08-29 06:00:00,97.569,97.746,97.569,97.734,1971,1,0
2479,2013-08-29 07:00:00,97.734,97.833,97.684,97.804,1949,1,0
2480,2013-08-29 08:00:00,97.801,98.191,97.775,98.152,2655,1,0
2481,2013-08-29 09:00:00,98.157,98.266,98.124,98.143,2827,1,0
2482,2013-08-29 10:00:00,98.144,98.167,98.035,98.102,2436,1,0
2483,2013-08-29 11:00:00,98.102,98.253,98.092,98.19,1870,1,0
2484,2013-08-29 12:00:00,98.194,98.23,98.08,98.134,1773,1,0
2485,2013-08-29 13:00:00,98.135,98.215,98.124,98.213,1491,1,0
2486,2013-08-29 14:00:00,98.213,98.52,98.208,98.397,3517,1,0
2487,2013-08-29 15:00:00,98.396,98.406,98.16,98.294,3580,1,0
2488,2013-08-29 16:00:00,98.296,98.453,98.231,98.434,3072,1,0
2489,2013-08-29 17:00:00,98.427,98.508,98.406,98.458,2260,1,0
2490,2013-08-29 18:00:00,98.458,98.46,98.321,98.349,1531,1,0
2491,2013-08-29 19:00:00,98.354,98.418,98.171,98.188,1735,1,0
2492,2013-08-29 20:00:00,98.184,98.302,98.174,98.255,1325,1,0
2493,2013-08-29 21:00:00,98.257,98.262,98.2,98.256,1317,1,0
2494,2013-08-29 22:00:00,98.253,98.359,98.244,98.341,941,1,0
2495,2013-08-29 23:00:00,98.341,98.375,98.246,98.331,1340,1,0
2496,2013-08-30 00:00:00,98.331,98.4,98.321,98.355,863,1,0
2497,2013-08-30 01:00:00,98.354,98.384,98.308,98.313,1005,1,0
2498,2013-08-30 02:00:00,98.312,98.476,98.263,98.317,3063,1,0
2499,2013-08-30 03:00:00,98.316,98.342,98.136,98.184,2728,1,0
2500,2013-08-30 04:00:00,98.183,98.203,98.075,98.156,2157,1,0
2501,2013-08-30 05:00:00,98.157,98.263,98.152,98.209,1347,1,0
2502,2013-08-30 06:00:00,98.211,98.387,98.166,98.28,2026,1,0
2503,2013-08-30 07:00:00,98.279,98.309,98.123,98.174,1896,1,0
2504,2013-08-30 08:00:00,98.175,98.234,98.1,98.185,1957,1,0
2505,2013-08-30 09:00:00,98.185,98.192,97.884,98.046,3254,1,0
2506,2013-08-30 10:00:00,98.048,98.108,97.989,98.083,2011,1,0
2507,2013-08-30 11:00:00,98.086,98.178,98.086,98.133,1641,1,0
2508,2013-08-30 12:00:00,98.131,98.25,98.131,98.199,1395,1,0
2509,2013-08-30 13:00:00,98.202,98.303,98.151,98.3,1519,1,0
2510,2013-08-30 14:00:00,98.296,98.3,98.115,98.181,2071,1,0
2511,2013-08-30 15:00:00,98.193,98.342,98.138,98.318,2620,1,0
2512,2013-08-30 16:00:00,98.316,98.337,98.061,98.131,3062,1,0
2513,2013-08-30 17:00:00,98.126,98.232,98.11,98.219,2404,1,0
2514,2013-08-30 18:00:00,98.214,98.299,98.157,98.21,1500,1,0
2515,2013-08-30 19:00:00,98.214,98.27,98.055,98.14,2282,1,0
2516,2013-08-30 20:00:00,98.137,98.165,98.094,98.154,1368,1,0
2517,2013-08-30 21:00:00,98.157,98.246,98.124,98.172,1490,1,0
2518,2013-08-30 22:00:00,98.178,98.198,98.102,98.116,1300,1,0
2519,2013-09-02 00:00:00,98.321,98.391,98.274,98.346,1440,1,0
2520,2013-09-02 01:00:00,98.351,98.433,98.316,98.384,861,1,0
2521,2013-09-02 02:00:00,98.384,98.615,98.352,98.552,3078,1,0
2522,2013-09-02 03:00:00,98.554,98.565,98.471,98.512,2026,1,0
2523,2013-09-02 04:00:00,98.504,98.558,98.431,98.552,1657,1,0
2524,2013-09-02 05:00:00,98.552,98.673,98.52,98.63,2059,1,0
2525,2013-09-02 06:00:00,98.629,98.671,98.575,98.601,1321,1,0
2526,2013-09-02 07:00:00,98.598,98.665,98.574,98.588,1304,1,0
2527,2013-09-02 08:00:00,98.588,98.859,98.527,98.858,2421,1,0
2528,2013-09-02 09:00:00,98.856,99.378,98.823,99.32,3579,1,0
2529,2013-09-02 10:00:00,99.327,99.428,99.18,99.297,2805,1,0
2530,2013-09-02 11:00:00,99.297,99.381,99.262,99.301,1751,1,0
2531,2013-09-02 12:00:00,99.302,99.303,99.222,99.242,1227,1,0
2532,2013-09-02 13:00:00,99.242,99.29,99.235,99.269,1018,1,0
2533,2013-09-02 14:00:00,99.269,99.299,99.241,99.258,888,1,0
2534,2013-09-02 15:00:00,99.257,99.272,99.116,99.125,1147,1,0
2535,2013-09-02 16:00:00,99.125,99.366,99.124,99.359,1537,1,0
2536,2013-09-02 17:00:00,99.358,99.391,99.285,99.349,1537,1,0
2537,2013-09-02 18:00:00,99.351,99.382,99.341,99.354,1312,1,0
2538,2013-09-02 19:00:00,99.354,99.36,99.29,99.308,637,1,0
2539,2013-09-02 20:00:00,99.308,99.354,99.302,99.351,730,2,0
2540,2013-09-02 21:00:00,99.351,99.373,99.336,99.371,600,1,0
2541,2013-09-02 22:00:00,99.369,99.371,99.305,99.33,1085,1,0
2542,2013-09-02 23:00:00,99.319,99.389,99.318,99.368,783,1,0
2543,2013-09-03 00:00:00,99.368,99.535,99.338,99.525,1512,1,0
2544,2013-09-03 01:00:00,99.525,99.671,99.514,99.575,1799,1,0
2545,2013-09-03 02:00:00,99.566,99.699,99.547,99.635,2544,1,0
2546,2013-09-03 03:00:00,99.636,99.636,99.487,99.527,1662,1,0
2547,2013-09-03 04:00:00,99.515,99.581,99.319,99.401,2031,1,0
2548,2013-09-03 05:00:00,99.403,99.544,99.399,99.499,1322,1,0
2549,2013-09-03 06:00:00,99.498,99.504,99.341,99.373,1264,1,0
2550,2013-09-03 07:00:00,99.371,99.591,99.37,99.544,1854,1,0
2551,2013-09-03 08:00:00,99.547,99.626,99.514,99.527,1523,1,0
2552,2013-09-03 09:00:00,99.529,99.701,99.489,99.628,2020,1,0
2553,2013-09-03 10:00:00,99.629,99.669,99.199,99.212,2603,1,0
2554,2013-09-03 11:00:00,99.197,99.544,99.169,99.382,3045,1,0
2555,2013-09-03 12:00:00,99.379,99.512,99.359,99.512,1648,1,0
2556,2013-09-03 13:00:00,99.513,99.554,99.414,99.54,1831,1,0
2557,2013-09-03 14:00:00,99.541,99.614,99.432,99.558,2494,1,0
2558,2013-09-03 15:00:00,99.56,99.574,99.426,99.46,2287,1,0
2559,2013-09-03 16:00:00,99.46,99.86,99.455,99.794,3555,1,0
2560,2013-09-03 17:00:00,99.794,99.811,99.407,99.433,3215,1,0
2561,2013-09-03 18:00:00,99.437,99.498,99.341,99.393,2208,1,0
2562,2013-09-03 19:00:00,99.393,99.398,99.242,99.274,2214,1,0
2563,2013-09-03 20:00:00,99.274,99.474,99.272,99.468,1517,1,0
2564,2013-09-03 21:00:00,99.47,99.58,99.467,99.58,1379,1,0
2565,2013-09-03 22:00:00,99.587,99.626,99.547,99.565,915,1,0
2566,2013-09-03 23:00:00,99.561,99.611,99.554,99.558,831,1,0
2567,2013-09-04 00:00:00,99.562,99.681,99.553,99.679,1168,1,0
2568,2013-09-04 01:00:00,99.679,99.681,99.554,99.555,962,1,0
2569,2013-09-04 02:00:00,99.554,99.65,99.418,99.546,2516,1,0
2570,2013-09-04 03:00:00,99.544,99.643,99.519,99.56,2011,1,0
2571,2013-09-04 04:00:00,99.563,99.563,99.449,99.532,1849,1,0
2572,2013-09-04 05:00:00,99.531,99.63,99.53,99.625,1274,1,0
2573,2013-09-04 06:00:00,99.626,99.732,99.591,99.697,1582,1,0
2574,2013-09-04 07:00:00,99.697,99.768,99.675,99.74,2195,1,0
2575,2013-09-04 08:00:00,99.741,99.8,99.642,99.674,2182,1,0
2576,2013-09-04 09:00:00,99.671,99.681,99.534,99.581,2137,1,0
2577,2013-09-04 10:00:00,99.581,99.648,99.557,99.583,1836,1,0
2578,2013-09-04 11:00:00,99.584,99.618,99.486,99.546,1792,1,0
2579,2013-09-04 12:00:00,99.543,99.595,99.444,99.447,1675,1,0
2580,2013-09-04 13:00:00,99.446,99.489,99.392,99.483,1748,1,0
2581,2013-09-04 14:00:00,99.478,99.527,99.328,99.408,2294,1,0
2582,2013-09-04 15:00:00,99.415,99.587,99.382,99.554,2449,1,0
2583,2013-09-04 16:00:00,99.551,99.668,99.517,99.536,2279,1,0
2584,2013-09-04 17:00:00,99.533,99.639,99.498,99.617,2049,1,0
2585,2013-09-04 18:00:00,99.62,99.709,99.604,99.668,1573,1,0
2586,2013-09-04 19:00:00,99.67,99.813,99.666,99.744,1750,1,0
2587,2013-09-04 20:00:00,99.74,99.771,99.686,99.744,1335,1,0
2588,2013-09-04 21:00:00,99.742,99.765,99.551,99.621,1440,1,0
2589,2013-09-04 22:00:00,99.62,99.775,99.608,99.744,950,1,0
2590,2013-09-04 23:00:00,99.712,99.789,99.706,99.755,728,1,0
2591,2013-09-05 00:00:00,99.755,99.765,99.705,99.763,799,1,0
2592,2013-09-05 01:00:00,99.763,99.823,99.722,99.732,1063,1,0
2593,2013-09-05 02:00:00,99.732,99.801,99.657,99.74,2490,1,0
2594,2013-09-05 03:00:00,99.734,99.79,99.644,99.656,1854,1,0
2595,2013-09-05 04:00:00,99.659,99.792,99.645,99.717,1911,1,0
2596,2013-09-05 05:00:00,99.717,99.746,99.665,99.673,1295,1,0
2597,2013-09-05 06:00:00,99.673,99.892,99.673,99.88,1729,1,0
2598,2013-09-05 07:00:00,99.88,99.979,99.811,99.847,3159,1,0
2599,2013-09-05 08:00:00,99.847,99.847,99.567,99.618,2484,1,0
2600,2013-09-05 09:00:00,99.617,100.091,99.617,99.962,3237,1,0
2601,2013-09-05 10:00:00,99.964,100.119,99.821,99.878,2617,1,0
2602,2013-09-05 11:00:00,99.877,99.917,99.756,99.87,1870,1,0
2603,2013-09-05 12:00:00,99.875,99.989,99.831,99.889,1703,1,0
2604,2013-09-05 13:00:00,99.893,100.0,99.843,99.942,1787,1,0
2605,2013-09-05 14:00:00,99.95,99.971,99.666,99.801,2942,1,0
2606,2013-09-05 15:00:00,99.805,99.93,99.744,99.899,2769,1,0
2607,2013-09-05 16:00:00,99.899,100.171,99.899,100.035,3262,1,0
2608,2013-09-05 17:00:00,100.027,100.112,99.933,100.076,1964,1,0
2609,2013-09-05 18:00:00,100.078,100.11,99.953,100.037,1319,1,0
2610,2013-09-05 19:00:00,100.037,100.122,100.037,100.113,1263,1,0
2611,2013-09-05 20:00:00,100.111,100.194,100.077,100.132,1241,1,0
2612,2013-09-05 21:00:00,100.129,100.139,100.058,100.134,1215,1,0
2613,2013-09-05 22:00:00,100.133,100.137,100.091,100.099,935,1,0
2614,2013-09-05 23:00:00,100.099,100.179,100.088,100.169,694,1,0
2615,2013-09-06 00:00:00,100.167,100.224,100.126,100.157,868,1,0
2616,2013-09-06 01:00:00,100.157,100.188,100.072,100.116,887,1,0
2617,2013-09-06 02:00:00,100.114,100.125,99.886,99.894,2551,1,0
2618,2013-09-06 03:00:00,99.893,99.894,99.696,99.713,2585,1,0
2619,2013-09-06 04:00:00,99.716,99.81,99.715,99.774,1404,1,0
2620,2013-09-06 05:00:00,99.772,99.826,99.735,99.801,1317,1,0
2621,2013-09-06 06:00:00,99.804,99.949,99.766,99.834,1673,1,0
2622,2013-09-06 07:00:00,99.834,99.836,99.694,99.754,1672,1,0
2623,2013-09-06 08:00:00,99.757,99.824,99.591,99.617,1663,1,0
2624,2013-09-06 09:00:00,99.617,99.697,99.536,99.567,2246,1,0
2625,2013-09-06 10:00:00,99.564,99.685,99.504,99.667,1625,1,0
2626,2013-09-06 11:00:00,99.667,99.744,99.562,99.676,1388,1,0
2627,2013-09-06 12:00:00,99.675,99.787,99.661,99.725,1317,1,0
2628,2013-09-06 13:00:00,99.724,99.739,99.607,99.682,1588,1,0
2629,2013-09-06 14:00:00,99.683,99.894,98.806,99.213,3252,1,0
2630,2013-09-06 15:00:00,99.188,99.287,98.628,98.734,3261,1,0
2631,2013-09-06 16:00:00,98.725,98.977,98.541,98.914,3457,1,0
2632,2013-09-06 17:00:00,98.918,99.084,98.816,99.045,2204,1,0
2633,2013-09-06 18:00:00,99.046,99.134,98.997,99.034,1429,1,0
2634,2013-09-06 19:00:00,99.041,99.142,99.035,99.142,1036,1,0
2635,2013-09-06 20:00:00,99.143,99.297,99.142,99.234,1818,1,0
2636,2013-09-06 21:00:00,99.233,99.244,99.021,99.066,1968,1,0
2637,2013-09-06 22:00:00,99.064,99.138,99.014,99.094,1212,1,0
2638,2013-09-09 00:00:00,99.78,99.934,99.766,99.858,1698,1,0
2639,2013-09-09 01:00:00,99.858,100.106,99.843,100.008,2086,1,0
2640,2013-09-09 02:00:00,100.01,100.054,99.632,99.657,3697,1,0
2641,2013-09-09 03:00:00,99.657,99.762,99.592,99.698,2126,1,0
2642,2013-09-09 04:00:00,99.7,99.707,99.489,99.596,2124,1,0
2643,2013-09-09 05:00:00,99.602,99.691,99.526,99.661,1458,1,0
2644,2013-09-09 06:00:00,99.661,99.769,99.626,99.719,1301,1,0
2645,2013-09-09 07:00:00,99.718,99.718,99.609,99.667,1476,1,0
2646,2013-09-09 08:00:00,99.671,99.741,99.412,99.485,2365,1,0
2647,2013-09-09 09:00:00,99.486,99.616,99.441,99.564,2178,1,0
2648,2013-09-09 10:00:00,99.565,99.61,99.337,99.394,2193,1,0
2649,2013-09-09 11:00:00,99.398,99.468,99.375,99.464,1515,1,0
2650,2013-09-09 12:00:00,99.461,99.545,99.45,99.507,1229,1,0
2651,2013-09-09 13:00:00,99.507,99.548,99.456,99.5,1106,1,0
2652,2013-09-09 14:00:00,99.5,99.548,99.335,99.39,2056,1,0
2653,2013-09-09 15:00:00,99.385,99.524,99.341,99.521,2175,1,0
2654,2013-09-09 16:00:00,99.523,99.619,99.466,99.574,2618,1,0
2655,2013-09-09 17:00:00,99.574,99.592,99.484,99.551,2043,1,0
2656,2013-09-09 18:00:00,99.552,99.644,99.532,99.597,1729,1,0
2657,2013-09-09 19:00:00,99.596,99.627,99.549,99.594,986,1,0
2658,2013-09-09 20:00:00,99.594,99.622,99.562,99.596,955,1,0
2659,2013-09-09 21:00:00,99.599,99.609,99.56,99.571,840,1,0
2660,2013-09-09 22:00:00,99.572,99.646,99.554,99.57,881,1,0
2661,2013-09-09 23:00:00,99.565,99.623,99.565,99.612,694,1,0
2662,2013-09-10 00:00:00,99.613,99.72,99.563,99.675,1210,1,0
2663,2013-09-10 01:00:00,99.674,99.756,99.637,99.719,1205,1,0
2664,2013-09-10 02:00:00,99.719,99.739,99.634,99.647,2217,1,0
2665,2013-09-10 03:00:00,99.649,99.675,99.519,99.573,1594,1,0
2666,2013-09-10 04:00:00,99.574,99.634,99.505,99.602,1392,1,0
2667,2013-09-10 05:00:00,99.604,99.605,99.478,99.567,1448,1,0
2668,2013-09-10 06:00:00,99.567,99.659,99.54,99.628,1334,1,0
2669,2013-09-10 07:00:00,99.628,99.652,99.556,99.596,1539,1,0
2670,2013-09-10 08:00:00,99.596,99.953,99.596,99.915,2716,1,0
2671,2013-09-10 09:00:00,99.908,100.181,99.905,100.063,3562,1,0
2672,2013-09-10 10:00:00,100.064,100.126,99.989,100.072,2349,1,0
2673,2013-09-10 11:00:00,100.071,100.084,99.986,100.083,1882,1,0
2674,2013-09-10 12:00:00,100.082,100.189,100.076,100.17,1845,1,0
2675,2013-09-10 13:00:00,100.169,100.369,100.154,100.346,2597,1,0
2676,2013-09-10 14:00:00,100.346,100.376,100.172,100.263,2375,1,0
2677,2013-09-10 15:00:00,100.262,100.372,100.246,100.344,2661,1,0
2678,2013-09-10 16:00:00,100.344,100.454,100.336,100.422,2797,1,0
2679,2013-09-10 17:00:00,100.423,100.423,100.183,100.222,2321,1,0
2680,2013-09-10 18:00:00,100.22,100.346,100.214,100.337,1668,1,0
2681,2013-09-10 19:00:00,100.337,100.351,100.237,100.295,1332,1,0
2682,2013-09-10 20:00:00,100.295,100.354,100.27,100.349,995,1,0
2683,2013-09-10 21:00:00,100.349,100.357,100.298,100.317,940,1,0
2684,2013-09-10 22:00:00,100.316,100.466,100.305,100.373,1135,1,0
2685,2013-09-10 23:00:00,100.374,100.424,100.333,100.383,1178,1,0
2686,2013-09-11 00:00:00,100.384,100.429,100.353,100.428,916,1,0
2687,2013-09-11 01:00:00,100.427,100.428,100.281,100.291,991,1,0
2688,2013-09-11 02:00:00,100.298,100.324,100.216,100.229,2371,1,0
2689,2013-09-11 03:00:00,100.229,100.537,100.137,100.242,2899,1,0
2690,2013-09-11 04:00:00,100.243,100.442,100.242,100.442,2300,1,0
2691,2013-09-11 05:00:00,100.444,100.586,100.368,100.561,1930,1,0
2692,2013-09-11 06:00:00,100.561,100.608,100.456,100.508,1624,1,0
2693,2013-09-11 07:00:00,100.507,100.551,100.416,100.456,1628,1,0
2694,2013-09-11 08:00:00,100.456,100.464,100.262,100.272,2284,1,0
2695,2013-09-11 09:00:00,100.272,100.432,100.242,100.294,2166,1,0
2696,2013-09-11 10:00:00,100.295,100.305,100.087,100.275,2377,1,0
2697,2013-09-11 11:00:00,100.275,100.289,100.171,100.268,1505,1,0
2698,2013-09-11 12:00:00,100.275,100.302,100.193,100.29,1570,1,0
2699,2013-09-11 13:00:00,100.289,100.376,100.226,100.272,1675,1,0
2700,2013-09-11 14:00:00,100.273,100.278,100.125,100.233,1872,1,0
2701,2013-09-11 15:00:00,100.23,100.287,99.977,99.977,2197,1,0
2702,2013-09-11 16:00:00,99.97,100.122,99.841,99.975,3198,1,0
2703,2013-09-11 17:00:00,99.977,100.103,99.878,100.079,2369,1,0
2704,2013-09-11 18:00:00,100.08,100.183,100.055,100.055,1637,1,0
2705,2013-09-11 19:00:00,100.054,100.071,99.853,99.963,1881,1,0
2706,2013-09-11 20:00:00,99.965,100.031,99.929,99.944,1218,1,0
2707,2013-09-11 21:00:00,99.939,99.967,99.823,99.847,1258,1,0
2708,2013-09-11 22:00:00,99.849,99.92,99.794,99.884,1158,1,0
2709,2013-09-11 23:00:00,99.876,99.991,99.836,99.972,929,1,0
2710,2013-09-12 00:00:00,99.966,99.984,99.882,99.904,953,1,0
2711,2013-09-12 01:00:00,99.906,99.94,99.71,99.794,1664,1,0
2712,2013-09-12 02:00:00,99.794,99.9,99.622,99.696,2641,1,0
2713,2013-09-12 03:00:00,99.695,99.735,99.438,99.504,2770,1,0
2714,2013-09-12 04:00:00,99.513,99.524,99.393,99.52,2455,1,0
2715,2013-09-12 05:00:00,99.521,99.625,99.473,99.608,1554,1,0
2716,2013-09-12 06:00:00,99.61,99.611,99.439,99.499,1539,1,0
2717,2013-09-12 07:00:00,99.498,99.509,99.425,99.466,1524,1,0
2718,2013-09-12 08:00:00,99.471,99.484,99.197,99.417,2351,1,0
2719,2013-09-12 09:00:00,99.419,99.564,99.409,99.561,2278,1,0
2720,2013-09-12 10:00:00,99.562,99.625,99.437,99.502,2097,1,0
2721,2013-09-12 11:00:00,99.501,99.532,99.313,99.352,1815,1,0
2722,2013-09-12 12:00:00,99.356,99.397,99.266,99.378,1566,1,0
2723,2013-09-12 13:00:00,99.378,99.443,99.328,99.393,1454,1,0
2724,2013-09-12 14:00:00,99.392,99.723,99.373,99.514,2332,1,0
2725,2013-09-12 15:00:00,99.514,99.556,99.293,99.321,2493,1,0
2726,2013-09-12 16:00:00,99.321,99.337,99.068,99.108,3124,1,0
2727,2013-09-12 17:00:00,99.106,99.252,99.105,99.246,1945,1,0
2728,2013-09-12 18:00:00,99.247,99.264,99.011,99.162,1919,1,0
2729,2013-09-12 19:00:00,99.161,99.394,99.103,99.377,2013,1,0
2730,2013-09-12 20:00:00,99.372,99.445,99.306,99.436,1268,1,0
2731,2013-09-12 21:00:00,99.437,99.455,99.374,99.446,1178,1,0
2732,2013-09-12 22:00:00,99.447,99.549,99.4,99.54,1085,1,0
2733,2013-09-12 23:00:00,99.531,99.547,99.419,99.489,686,1,0
2734,2013-09-13 00:00:00,99.487,99.586,99.468,99.585,1209,1,0
2735,2013-09-13 01:00:00,99.584,99.603,99.521,99.571,958,1,0
2736,2013-09-13 02:00:00,99.567,99.71,99.541,99.697,2845,1,0
2737,2013-09-13 03:00:00,99.697,99.836,99.617,99.774,2677,1,0
2738,2013-09-13 04:00:00,99.776,99.792,99.654,99.695,1736,1,0
2739,2013-09-13 05:00:00,99.696,99.696,99.568,99.62,1435,1,0
2740,2013-09-13 06:00:00,99.62,99.727,99.62,99.646,1329,1,0
2741,2013-09-13 07:00:00,99.647,99.975,99.64,99.919,2819,1,0
2742,2013-09-13 08:00:00,99.918,99.956,99.686,99.729,2195,1,0
2743,2013-09-13 09:00:00,99.73,99.833,99.633,99.677,1987,1,0
2744,2013-09-13 10:00:00,99.672,99.723,99.596,99.673,1854,1,0
2745,2013-09-13 11:00:00,99.667,99.71,99.627,99.648,1069,1,0
2746,2013-09-13 12:00:00,99.649,99.696,99.59,99.67,1162,1,0
2747,2013-09-13 13:00:00,99.669,99.776,99.668,99.745,1324,1,0
2748,2013-09-13 14:00:00,99.745,99.753,99.358,99.471,2530,1,0
2749,2013-09-13 15:00:00,99.475,99.647,99.377,99.487,2472,1,0
2750,2013-09-13 16:00:00,99.487,99.588,99.236,99.336,3007,1,0
2751,2013-09-13 17:00:00,99.335,99.398,99.256,99.38,1760,1,0
2752,2013-09-13 18:00:00,99.381,99.389,99.282,99.325,1026,1,0
2753,2013-09-13 19:00:00,99.322,99.326,99.21,99.214,1084,1,0
2754,2013-09-13 20:00:00,99.214,99.278,99.192,99.277,1040,1,0
2755,2013-09-13 21:00:00,99.277,99.316,99.198,99.24,837,1,0
2756,2013-09-13 22:00:00,99.239,99.38,99.228,99.366,965,1,0
2757,2013-09-13 23:00:00,99.361,99.361,99.361,99.361,1,28,0
2758,2013-09-16 00:00:00,98.832,98.982,98.714,98.95,2064,1,0
2759,2013-09-16 01:00:00,98.947,99.084,98.887,99.005,1392,1,0
2760,2013-09-16 02:00:00,99.0,99.103,98.803,98.816,1848,1,0
2761,2013-09-16 03:00:00,98.816,98.91,98.778,98.886,1240,1,0
2762,2013-09-16 04:00:00,98.88,98.901,98.773,98.874,843,1,0
2763,2013-09-16 05:00:00,98.876,98.885,98.814,98.851,591,1,0
2764,2013-09-16 06:00:00,98.849,98.934,98.848,98.928,584,1,0
2765,2013-09-16 07:00:00,98.93,98.969,98.885,98.937,839,1,0
2766,2013-09-16 08:00:00,98.936,98.936,98.7,98.805,1937,1,0
2767,2013-09-16 09:00:00,98.803,98.881,98.719,98.798,1711,1,0
2768,2013-09-16 10:00:00,98.794,98.876,98.723,98.876,1400,1,0
2769,2013-09-16 11:00:00,98.881,98.928,98.774,98.808,1545,1,0
2770,2013-09-16 12:00:00,98.808,98.906,98.801,98.883,1228,1,0
2771,2013-09-16 13:00:00,98.882,98.943,98.859,98.89,1362,1,0
2772,2013-09-16 14:00:00,98.889,98.901,98.648,98.68,2011,1,0
2773,2013-09-16 15:00:00,98.681,98.785,98.644,98.774,1939,1,0
2774,2013-09-16 16:00:00,98.775,98.869,98.715,98.781,2058,1,0
2775,2013-09-16 17:00:00,98.783,98.997,98.778,98.985,1731,1,0
2776,2013-09-16 18:00:00,98.987,99.07,98.949,99.048,1425,1,0
2777,2013-09-16 19:00:00,99.047,99.088,98.979,99.015,1219,1,0
2778,2013-09-16 20:00:00,99.018,99.168,98.993,99.163,1480,1,0
2779,2013-09-16 21:00:00,99.164,99.182,99.052,99.132,1156,1,0
2780,2013-09-16 22:00:00,99.132,99.148,99.044,99.051,1020,1,0
2781,2013-09-16 23:00:00,99.048,99.095,99.016,99.088,730,1,0
